"Mes","comentario","text_tokens"
202006,"q tiendas están abiertas"," "
202006,"buenas tardes podrían indicar cuales son los horarios reales de atención al cliente para renovación ya que segun lo que uds comparten es hasta las 4 00pm pero al presentarse a la agencia olímpica indican que es hasta las 3pm por favor actualizar bien la información ya que si uno acude hasta la agencia es porque la inaptitud del personal de call center no pueden realizar ya que desde el 13 mayo nos tienen en espera de autorización de renovación"," "
202006,"hola buenas tardes milady rodriguez ofrecerte las disculpas por los inconvenientes te comento que para procesos generales se atiende hasta las 4 00 pm y procesos como venta nueva cambio de titularidad renovaciones de planes cobros de seguro es hasta las 3 00 pm por el tiempo que lleva la operación"," "
202006,"claro el salvador gracias por la información me podría indicar donde se visualiza esa información"," "
202006,"hola ingresa aquí https cutt ly xycn6zb para verificar los horarios de nuestras agencias cualquier consulta adicional no dudes en contactarnos quedamos a tus órdenes saludos"," "
202006,"buenas tardes yanet queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos"," "
202006,"contrata servicios de claro marcando ws 76457305"," "
202006,"cuales son las que están abiertas"," "
202006,"hola laura buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos"," "
202006,"quiero comprar teléfonos en la tienda en línea pero no me deja agregar al carrito de compras"," "
202006,"hola queria cancelar mi factura"," "
202006,"hola cecilia buenas tardes comentarte puedes realizar el pago ingresando en el siguiente enlace https sv mipagoclaro com si deseas mayor detalle escríbenos vía inbox quedamos a la orden saludos"," "
202006,"hola laura buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos"," "
202006,"proporcionan información para que el cliente pague facturas pero cuando el cliente pone el reclamo no dan solución tengo 3 días sin señal de cable y aún no recibo respuesta como cliente con su factura al día exijo me solucionen el problema lo antes posible de lo contrario no pagaré próximas facturas por la falta de cumplimiento en el servicio por parte de uds"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"quisiera informacion para poner internet residencial y requisitos"," "
202006,"como ago para pagar sino man daron el resibo"," "
202006,"hola buenas noches para dar seguimiento a tu caso te invitamos a escribirnos vía inbox quedamos atentos saludos"," "
202006,"tendrán abierto las oficinas de claro metrocentro hoy viernes"," "
202006,"buenos días necesito comprar un teléfono celular porque medio se puede"," "
202006,"hola buenos días cesar linares comentarte que ahora contamos con nuestra tienda en línea donde podrás verificar las distintas marcar modelos y precio de los teléfonos disponibles puedes ingresar a https tiendaenlinea claro com sv al generar la compra el teléfono se te lleva a tu domicilio"," "
202006,"que sucursales están abiertas este día para pagar facturas"," "
202006,"esta abiertas las sucursales claro"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de mensaje quedamos a tus órdenes saludos"," "
202006,"vaya señores de claro sus empleados son unos mentirosos ya que ellos habian cerrado los casos diciendo que ya habían reparado ayer se habló nuevamente y eso nos dijeron en atención al cliente vamos por el quinto caso y nada que tenemos que irnos a otras instancias para que hagan algo"," "
202006,"claro el salvador que mal tienes el internet"," "
202006,"hola buenas tardes manuel con el gusto de ayudarte y ver tu caso escríbenos vía inbox bríndando los datos del servicio estaremos pendiente de tu información para poder atenderte saludos"," "
202006,"unicentro soyapango está abierto"," "
202006,"hola buenas tardes cuanto cuesta el servicio de solo de cable"," "
202006,"hola buenas tardes beatriz con gusto hemos compartido la información vía inbox estaremos pendiente de tu respuesta saludos"," "
202006,"buenas quisiera ir a una sucursal claro es necesario ir el dia de mi dui o puedo ir cualquier día"," "
202006,"hola buenas quiero saber a que horas cierran la agencia de sonsonate"," "
202006,"buenos días es un gusto saludarte comentarte que dicha sucursal no se encuentra abierta saludos"," "
202006,"buenas tardes daniel comentarte que la agencia de sonsonate centro tiene un horario de lunes a viernes de 09 00 am a 4 00 pm y sábados de 09 00 am hasta las 3 00 pm cualquier duda o consulta escríbenos por medio de inbox saludos"," "
202006,"tengo dificultad para pagar la línea quitaron 3l servicio estoy ingresada si el presidente dijo que ningún servicio podían suspender de todas maneras tardado sienpre se paga"," "
202006,"hola licenciada alas buenas tardes comentarte estaremos brindando seguimiento a tu caso vía inbox quedamos atentos a tu respuesta saludos"," "
202006,"hola licenciada alas buenas tardes comentarte estaremos brindando seguimiento a tu caso vía inbox quedamos atentos a tu respuesta saludos"," "
202006,"cuáles son las salas que están abiertas y en qué horario"," "
202006,"gudiel d uchiha"," "
202006,"salvador barahona graciaaaaas"," "
202006,"que servicio más malo en tv cable como es posible que les estamos pagando por el servicio de cable y casi todos los canales cierran a la media noche pensé q era algo pasajero pero ya van bastantes dias asi q voy a quitar este servicio deficiente lo mas pronto posible"," "
202006,"buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios"," "
202006,"porq están cortando el cable a las 12 am"," "
202006,"hola eunice te estamos dando seguimiento a tu consulta vía inbox saludos"," "
202006,"podrían mandar los nuevos horarios de atención por favor"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"buenos días necesito saber porque están cobrando mora en estos meses si el gobierno dijo que no tenían que estar cobrando la mora que ustedes están poniendo"," "
202006,"buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios"," "
202006,"ola buenas tardes quiero saber cómo saber cuánto debo de mi factura"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenas me gustaría q me brindarán información para poner cable en mi casa xfavor"," "
202006,"abran la sucursal de metrocentro santa ana"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes feliz tarde"," "
202006,"hola buenos días jorge mancia comentarte que agencia metro santa ana por el momento permanecerá cerra hasta nuevo aviso pero indicarte que puedes acercarte agencia centro santa ana donde también se te podrá ayudar los horarios de trabajo son de lunes a viernes de 9 00 a m 4 00 p m y sábado de 9 00 a m 3 00 p m saludos"," "
202006,"buenos dias en sonsonate cual esta abierta"," "
202006,"buenos días shofy te confirmamos que agencia sonsonate centro está abierta de 09 00 a m a 4 00 p m conoce los horarios en este link https bit ly 37d8z9p por cualquier consulta quedamos a la orden saludos"," "
202006,"buenas noches rudy herrera comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes saludos"," "
202006,"buenos días quiero saber si la tienda de la rubén darío se encuentra abierta"," "
202006,"hola por inbox te hemos compartido los detalles saludos"," "
202006,"hola por inbox te hemos compartido los detalles saludos"," "
202006,"buenas tardes necesito contratar un servicio residencial con internet de 10 megas"," "
202006,"buenos días es un gusto saludarte comentarte que dicha sucursal no se encuentra abierta saludos"," "
202006,"buenas tardes la agencia de unicentro alta vista está abierta"," "
202006,"hola raquel comentarte que la agencia unicentro alta vista no se encuentra abierta puedes conocer las tiendas disponibles con sus respectivos horarios en este link https bit ly 3hbdgjw quedamos a la orden feliz tarde"," "
202006,"internet con cable que presión tiene"," "
202006,"quisiera saber si en plaza el encuentro san marcos se puede pagar recibos y si se podrá entrar sin el número de dui"," "
202006,"necesito que por favor solucionen mi caso llevo ratos esperando que me atiendan me están cobrando de nuevo una factura que ya pagué y tengo comprobante de eso"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"suzzanne lehersman imbox o whatsapp al 78026963"," "
202006,"suzzanne lehersman imbox o whatsapp al 78026963"," "
202006,"deberían de dejarlo ya a ese precio incluido en el contrato al renovar"," "
202006,"hola ronald apreciamos tu comentario y se enviará al área encargada para que pueda tomarlo en cuenta a futuro quedamos a tus órdenes ante cualquier consulta"," "
202006,"mal servicio y en atención al cliente no resuelven"," "
202006,"roxana díaz muy ciertomuy mal servicio y x demas nunca resuelven nada"," "
202006,"hola vilma buenas tardes si presentas inconvenientes en tu servicio claro por favor reportanoslo por este medio con gusto te ayudamos quedamos atentos"," "
202006,"hola buenas me podrían ayudar tengo una consulta"," "
202006,"hola omar fgr con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"debería de dar un mejor servicio de que sirve si no hay señal"," "
202006,"con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos"," "
202006,"buenas disculpe yo todo el día no he tenido señal de cable a q se debe"," "
202006,"julia garcia buenas tardes mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox"," "
202006,"claro con gusto"," "
202006,"hola julia buenas tardes con gusto podemos ayudarte a verificar lo sucedido con tu servicio por favor envíanos tus datos por inbox estaremos atentos"," "
202006,"llevo 2 dias igual sin señal de cable"," "
202006,"hola buenos días cesar estamos interesados en verificar tu caso por este medio por favor envíanos un inbox con tus datos para ayudarte saludos"," "
202006,"no deberían de estar cobrando mora"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes feliz tarde"," "
202006,"buenas como hago yo todo el día no he tenido señal de cable por sera"," "
202006,"hola ronald apreciamos tu comentario y se enviará al área encargada para que pueda tomarlo en cuenta a futuro quedamos a tus órdenes ante cualquier consulta"," "
202006,"hola julia buenas tardes con gusto podemos ayudarte a verificar lo sucedido con tu servicio por favor envíanos tus datos por inbox estaremos atentos"," "
202006,"cual es el precio"," "
202006,"hola enrique buenas tardes escríbenos por inbox y envíanos tus datos para que podamos contactarte y brindarte todos los detalles quedamos atentos"," "
202006,"enrique lopez inbox"," "
202006,"hola enrique buenas tardes escríbenos por inbox y envíanos tus datos para que podamos contactarte y brindarte todos los detalles quedamos atentos"," "
202006,"hola buenas tardes quiero hacer un reporte de un poste que está por caerse sobre mi casa que entiendo es de su compañia y que este se ve que es el principal por la cantidad de cables que tiene este a su ves podría llevarse un árbol y ocasionar daños a mi vivienda esto esta pasando el la colonia santa rita 5 pasaje 12 casa 22 ayutuxtepeque calle a mariona a la altura de gasolinera uno corinto"," "
202006,"hola buenas tardes quiero hacer un reporte de un poste que está por caerse sobre mi casa que entiendo es de su compañia y que este se ve que es el principal por la cantidad de cables que tiene este a su ves podría llevarse un árbol y ocasionar daños a mi vivienda esto esta pasando el la colonia santa rita 5 pasaje 12 casa 22 ayutuxtepeque calle a mariona a la altura de gasolinera uno corinto"," "
202006,"hola buenas tardes quiero hacer un reporte de un poste que está por caerse sobre mi casa que entiendo es de su compañia y que este se ve que es el principal por la cantidad de cables que tiene este a su ves podría llevarse un árbol y ocasionar daños a mi vivienda esto esta pasando el la colonia santa rita 5 pasaje 12 casa 22 ayutuxtepeque calle a mariona a la altura de gasolinera uno corinto"," "
202006,"hola gaby buenas noches estamos dando seguimiento a tu caso vía inbox quedamos a la espera de tus mensajes saludos"," "
202006,"en el municipio de san pedro masahuat esta muy mal la señal telefonica"," "
202006,"buenas noches charlie queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos"," "
202006,"buenas noches charlie queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos"," "
202006,"hola vilma buenas tardes si presentas inconvenientes en tu servicio claro por favor reportanoslo por este medio con gusto te ayudamos quedamos atentos"," "
202006,"hola buenas noches varios canales no me aparecen que pasa"," "
202006,"kathy gutierrez buenas noches mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox"," "
202006,"hola kathy estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos"," "
202006,"quiero adquirir el y7 2019"," "
202006,"hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox o visitar nuestra pagina oficial tiendaenlinea claro com sv para para poder adquirir un de nuestros celulares quedamos a la espera de tus comentarios saludos"," "
202006,"que paso el paquete exprea 6 dolares que traia 120 minutos a todas las redes estan poniendo caros los paquetes y señal es mailisima pesimo servicio swñores"," "
202006,"buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"señores de claro yo tengo 5 megas de navegación pero consulte que quiero el de 10 y me dicen que en mi zona solo llega asta 5 vivo en el centro de izalco municipio de sonsonate será verdad lo que me dijeron unos de su empresa"," "
202006,"hola carlos buenas noches envíanos los datos de tu servicio vía inbox para brindar seguimiento a tu caso quedamos atentos a tu respuesta saludos"," "
202006,"buenas noches consultando cual es el plan de cable tv más económico que tienen gracias"," "
202006,"hola geovanny buenas noches escríbenos por inbox y con gusto te brindamos mayor detalle de nuestros planes saludos"," "
202006,"geovanny ramos imbox"," "
202006,"geovanny ramos inbox"," "
202006,"le envíe mensaje"," "
202006,"buenas tardesnecesito ayuda técnica"," "
202006,"hola campos betty con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola geovanny buenas noches escríbenos por inbox y con gusto te brindamos mayor detalle de nuestros planes saludos"," "
202006,"hola kathy estamos en toda la disposición de ayudarte estamos brindando seguimiento vía inbox saludos"," "
202006,"hola gaby buenas noches estamos dando seguimiento a tu caso vía inbox quedamos a la espera de tus mensajes saludos"," "
202006,"si tengo hbo en mi paquete de cable me dan hbo go gratis"," "
202006,"bns noches una pregunta todos los dias estan abiertas las ajencias"," "
202006,"hola buen día con el fin de brindarte mayor asistencia solicitamos por favor que nos escribas a través de inbox y con gusto te ayudamos quedamos a la espera de tu mensaje saludos"," "
202006,"llevo 4 días sin tener internet y llame pero se me acabo el saldo dije yo talveeezzz talveeezzz devuelven la llamada hay dios después mande la queja deje mi numero y no llamaron pero para cobrar si an sido buenos"," "
202006,"para el mal servicio que brindad"," "
202006,"hola buenos días por favor envíanos vía inbox tu número de servicio para poder brindarte asistencia quedamos a tus órdenes"," "
202006,"nathaly carranza buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox"," "
202006,"claro el salvador desde ayer yo les he reportado mi problema con el internet y simplemente no me resuelven nada es nefasto ek servicio que se me esta brindando"," "
202006,"buen día walter con gusto te ayudaremos nos contactamos vía inbox para que nos compartas tus datos quedamos a la espera"," "
202006,"buenas tardes con mucho gusto te ayudamos te hemos escrito en inbox para darle seguimiento al caso que nos reportas quedamos al pendiente saludos"," "
202006,"como es que cada 3 dias se esta cayendo la señal de cable internet y telefonia y se tardan todo un dia en reponer todo no son la señal mas grande de centroamerica en tigo llueva o se este cayendo todo no se va la señal pero ni los canales nacionales se pueden ver"," "
202006,"y por cierto la señal se va desde la madrugada y el call center solo funciona de 8 a m a 12 a m aparte para pedir el descuento uno debe de hacerlo nunca es automatico solo los cargos si se llama a celulares o numeros de otras compañia y son super caros los cargos y los descuentos minimos"," "
202006,"walter jacobo ramirez buenos días mi nombre es sara rivas y soy gestor de agencia será un gusto apoyarle puede enviarme vía whatsapp 63003488 a nombre de quién se encuentra el servicio y el número de teléfono asociado para ayudarle a reportar una avería"," "
202006,"hola walter ramirez con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola walter ramirez con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola necesito reportar q la caja de claro para ver el cable no sirve"," "
202006,"el samsung a20s a que precio lo tienen"," "
202006,"asco de servicio al cliente nunca responden y no resuelven"," "
202006,"el paquete hbo es muy bueno pero si el cobro es muy alto pagando por solo 5 canales yo soy cliente claro desde hace varios años y no he recibido siquiera una promoción por estar al pago con mis facturas por lo demás pues el servicio es bueno no me quejo pero si quisiera me brindaran una promoción que enverdad me beneficie por estos años de fidelidad"," "
202006,"buenas tardes podrían ayudarme necesito cancelar mi contrato de ínternet no quiero que se renueve podrían ayudarme"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"pésima señal de internet desde ayer ni me carga nada"," "
202006,"hola envíanos un inbox junto con tu número para poder ayudarte cuanto antes quedamos a la espera saludos"," "
202006,"señores a que hora van a mandar el técnico a reparar"," "
202006,"hola buenas tardes erick es un gusto poder saludarte indicarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos"," "
202006,"la señal es muy mala"," "
202006,"el internet de claro es más lento que una tortuga de 100 años"," "
202006,"buenos tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos"," "
202006,"hola buenas quería instalar cable e internet"," "
202006,"jonathan garcía imbox o whatsapp al 78026963"," "
202006,"hola buenas tardes jonathan garcia es un gusto saludarte para poder brindarte mayor detalle solicitamos que puedas contactarnos mediante inbox quedamos en espera de tus mensajes saludos"," "
202006,"jonathan garcía inbox"," "
202006,"buenos tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos"," "
202006,"hola buenas tardes erick es un gusto poder saludarte indicarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos"," "
202006,"que mal servicio todo el dia sin cable y se llama a atención al cliente y no contestan todos mis vecinos tienen tigo creo que es mejor opción porque no les ha fallado el servicio de cable a pesar de la situación lluviosa"," "
202006,"saludos"," "
202006,"señores de claro tenemos tres días sin internet no vecino tiene internet con tigo sin problema"," "
202006,"no te preocupes con gusto atendemos el caso que nos comentas estamos a la espera de tus comentarios vía inbox saludos"," "
202006,"buenas tardes con mucho gusto te ayudamos te hemos escrito en inbox para darle seguimiento al caso que nos reportas quedamos al pendiente saludos"," "
202006,"no te preocupes con gusto atendemos el caso que nos comentas estamos a la espera de tus comentarios vía inbox saludos"," "
202006,"no sirve la señal del cable no se ven todos los canales y están cobrando multas por pagos de 2 días de retraso"," "
202006,"hola jessica aquí estamos para poderte ayudar solo escríbenos en inbox por favor y compártenos tus datos estaremos atentos para brindarte asistencia saludos"," "
202006,"mejor arreglen la señal que en estos días esta malisima"," "
202006,"comentarte que tenemos todo el deseo de ayudarte con tu caso debido a ello te solicitamos información que nos ayude a realizarlo quedamos a la espera de tus mensaje por inbox saludos"," "
202006,"comentarte que tenemos todo el deseo de ayudarte con tu caso debido a ello te solicitamos información que nos ayude a realizarlo quedamos a la espera de tus mensaje por inbox saludos"," "
202006,"desde el día sábado no tengo servicio de cable llame y pedí que me transfirieron la llamada al área de facturación porque no estoy dispuesta a pagar por los días que no he tenido el servicio"," "
202006,"buenas tardes rosy estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"hola me pueden ayudar"," "
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz noche"," "
202006,"brenda cortez inbox"," "
202006,"brenda cortez inbox"," "
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz noche"," "
202006,"arreglen la señal esta muy m erda ya estoy harto hasta ganas de cambiarse de compañia dan"," "
202006,"buenas noches oskr estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos"," "
202006,"buenas noches señores claro llevo ya 3 semanas sin cable me harán el descuento por que el servicio no ha servido llamo al call center y no atienden de verdad pésimo servicio"," "
202006,"información del servicio de internet y cable"," "
202006,"hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos"," "
202006,"tienen a disposición el lg k40s"," "
202006,"buenas noches comentarte que tenemos disponible el lg k40s en nuestra tienda en línea con un precio de 117 98 comentarte que puedes adquirir nuestros dispositivos en nuestra tienda en línea ingresando al siguiente enlace https tiendaenlinea claro com sv"," "
202006,"hey no contraten su servicios no lo hagan señores no lo hagan yo se lo que les digo es una lentitud exagerada"," "
202006,"buenas noches eliseo las disculpas por lo que mencionas revisaremos qué está sucediendo con tus servicios por la seguridad de tu información podrías escribirnos vía inbox por favor"," "
202006,"ni un mensaje puedo enviar"," "
202006,"no tengo inter"," "
202006,"estoy al día señores con los pagosb"," "
202006,"me piden que me meta a un link pero de lo lento no entra"," "
202006,"por inbox te estamos brindando seguimiento saludos"," "
202006,"hola con gusto le brindamos seguimiento a tu consulta vía inbox saludos"," "
202006,"flor nuñez inbox"," "
202006,"cuando van a reparar en el reparto san josé 2 de soyapango uds que piensan si estas facturas al final se les va pagar no están regalando el servicio"," "
202006,"hola buenas noches si estas presentando inconvenientes con nuestros servicios envíanos tus datos por medio de inbox para que podamos ayudarte quedamos a tus órdenes saludos"," "
202006,"desde hace dos meses la señal de cable es malísima y en este último mes asido peor nada se puede ver"," "
202006,"no pues yo llevo 6 días con el internet súper inestable llamo a atención al cliente y lo único que resivo es que están presentando fallas y bla bla bla"," "
202006,"hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos"," "
202006,"por inbox te estamos brindando seguimiento saludos"," "
202006,"mald ta mala señal"," "
202006,"hola buenos días zarco un gusto saludarte si presentas inconveniente con nuestra señal escríbenos de favor a través de inbox con gusto te ayudaremos y daremos seguimiento quedamos al pendiente de tu mensaje feliz día"," "
202006,"hola buenos días zarco un gusto saludarte si presentas inconveniente con nuestra señal escríbenos de favor a través de inbox con gusto te ayudaremos y daremos seguimiento quedamos al pendiente de tu mensaje feliz día"," "
202006,"hola quisiera saber cuánto cuesta el internet residencial y cómo puedo hacer para contratarlo"," "
202006,"bryan hernandez imbox o whatsapp al 78026963"," "
202006,"hola buenas en que página puedo ver más telefonos y tablets claro"," "
202006,"hola buenos días bryan que gusto saludarte te invitamos que nos puedas escribir a través a través de inbox y con gusto te brindamos la información que necesitas quedamos al pendiente saludos"," "
202006,"bryan hernandez le mandé inbox con la información"," "
202006,"bryan hernandez inbox"," "
202006,"hola buenos días bryan que gusto saludarte te invitamos que nos puedas escribir a través a través de inbox y con gusto te brindamos la información que necesitas quedamos al pendiente saludos"," "
202006,"para cobrar si son puntuales pero hace 9 días mande mi reporte de internet y no me resuelven nada solo me dicen que van a meter la solicitud y dan número de caso y nada ahhh pero la factura ya me la mandaron"," "
202006,"me interesa"," "
202006,"hola buenos días con el gusto de ayudarte y bríndarte mayor detalle sobre nuestras ofertas disponibles escríbenos vía inbox estaremos pendiente para poder atenderte saludos"," "
202006,"antonio zavaleta le dejé mensaje para ayudarle"," "
202006,"cual es el plan cable mas economico"," "
202006,"antonio zavaleta le mande imbox"," "
202006,"antonio zavaleta inbox"," "
202006,"antonio zavaleta le deje inbox"," "
202006,"buenos días ya hice mi reporte porque tengo 2 días sin internet y no hay respuesta el mes pasado ocurrió lo mismo y tardaron también en repararlo el recibo ya vino y no hacen ningún descuento por los días que uno pasa sin servicio yo se que es por el mal tiempo pero muy mal servicio"," "
202006,"compártenos los datos de tu servicio a través de inbox para poder ayudarte saludos"," "
202006,"hola buenas noches para brindarte la asistencia necesaria para tu caso por favor escríbenos vía inbox saludos"," "
202006,"buenas tardes es un gusto saludarte si hay algo en lo que te podamos ayudar te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"buenos días ya hice mi reporte porque tengo 2 días sin internet y no hay respuesta el mes pasado ocurrió lo mismo y tardaron también en repararlo el recibo ya vino y no hacen ningún descuento por los días que uno pasa sin servicio yo se que es por el mal tiempo pero muy mal servicio"," "
202006,"quedamos a la espera de tu mensaje a través de inbox feliz día"," "
202006,"compártenos los datos de tu servicio a través de inbox para poder ayudarte saludos"," "
202006,"quedamos a la espera de tu mensaje a través de inbox feliz día"," "
202006,"necesito poner internet en casa y tener la mejor señal"," "
202006,"gomez guevara imbox o whatsapp al 78026963"," "
202006,"buenas tardes los requisitos que te solicitamos son dui comprobante de ingresos facturas de servicio de agua o luz y referencias te esperamos en cualquiera de nuestras agencias o si lo prefieres puedes indicarnos vía inbox un número para contactarte saludos"," "
202006,"mrtnz méndez lety le dejaré un inbox para aligerar su solicitud"," "
202006,"mrtnz méndez lety imbox"," "
202006,"mrtnz méndez lety le dejé inbox pude escribir al whatsapp 60621993"," "
202006,"mrtnz méndez lety inbox"," "
202006,"llevo días esperando que vengan a arreglar el poste caído aquí por la casa sin vinieron y nos cortaron el servicio reporte y me dijeron que en 48 y nada que han venido"," "
202006,"hola buenas tardes karii un gusto saludarte estamos interesados en tu caso por favor envíanos por inbox tus datos para ayudarte con lo que nos comentas quedamos a la espera de tu mensaje"," "
202006,"hola buenas tardes karii un gusto saludarte estamos interesados en tu caso por favor envíanos por inbox tus datos para ayudarte con lo que nos comentas quedamos a la espera de tu mensaje"," "
202006,"me enoja que no hay agencias abiertas y no todos podemos pagar en linea ahora me desconectaron el internet y como boy a pagr si ni biene factura mal servicio"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos"," "
202006,"vaya señores de claro sus empleados son unos mentirosos ya que ellos habian cerrado los casos diciendo que ya habían reparado ayer se habló nuevamente y eso nos dijeron en atención al cliente vamos por el quinto caso y nada que tenemos que irnos a otras instancias para que hagan algo"," "
202006,"pesimo servicio sus agentes de ventas y contrataciones a parte que le mienten a uno le hacen perder el tiempo pense que eran una empresa seria pero veo que son unos mentirosos"," "
202006,"buenos días nos interesa conocer los detalles de tu comentario para solventar la situación envíanos un inbox por favor quedamos atentos saludos cordiales"," "
202006,"arevalo ester imbox"," "
202006,"buenas tardes yo quiero renovar el contrato como hago"," "
202006,"wender s nadia le envie inbox soy la ejecutiva de claro asignada a su tramite"," "
202006,"para cuando me van a responder claro el salvador ya llamé tres veces he mandado 4 mensajes por sus sitios web y he puesto los reclamos por los medios disponibles así estamos desde el domingo de la tormenta esta es hora que no me resuelven"," "
202006,"hola diego con gusto verificaremos el detalle que nos consultas actualmente estamos brindando seguimiento quedamos a tus ordenes"," "
202006,"hola diego con gusto verificaremos el detalle que nos consultas actualmente estamos brindando seguimiento quedamos a tus ordenes"," "
202006,"tengo dos móviles y nunca tengo señal pero la factura si viene"," "
202006,"que servicio más malo en tv cable como es posible que les estamos pagando por el servicio de cable y casi todos los canales cierran a la media noche pensé q era algo pasajero pero ya van bastantes dias asi q voy a quitar este servicio deficiente lo mas pronto posible"," "
202006,"buenos días comentarte que nos encontramos trabajando en mejoras para tu servicio si aun presentas inconvenientes de señal por favor contactanos vía inbox para brindarte asistencia quedamos al pendiente de tus comentarios saludos"," "
202006,"el servicio de claro de cable"," "
202006,"buenas nesesito que me manden mi factura para cancelarla por favor"," "
202006,"hola morekarmen buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos"," "
202006,"hola morekarmen buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos"," "
202006,"contesten cuanto cuesta agregar hbo adicional al cable satelital"," "
202006,"hola dilan con gusto te detallamos la información que nos consultas escríbenos en inbox por favor y compártenos el número de tu servicio quedamos a la espera de tus comentarios saludos"," "
202006,"buenas tardes es un gusto saludarte si hay algo en lo que te podamos ayudar te invitamos a que nos escribas por inbox quedamos atentos saludos"," "
202006,"que precio tiene él plan básico de cable le escribo desde soyapango"," "
